아이템명 (Long ver),재고 여부,총공정단위&공정순서,굿즈명,Goods(stock),GoodsName,제작협력사,파츠 유형,생산유형,1_표준원가,100_표준원가,50_표준원가,300_표준원가,500_표준원가,1000_표준원가,5000_표준원가,3000_표준원가,10000_표준원가,30000_표준원가,기본 사용 수량,구매/생산 담당자,총공정단위(입력중),공정순서(입력중),단위,공정진행 협력사,2022.2Q. 발주담당자 (from 공정진행 협력사),아이템 총 제작 리드타임_100개,아이템 총 제작 리드타임_300개,아이템 총 제작 리드타임_기본_500개,아이템 총 제작 리드타임_1000개,아이템 총 제작 리드타임_3000개,파츠 총 제작 리드타임_100개(from parts),파츠 총 제작 리드타임_300개(from parts),파츠 총 제작 리드타임_기본_500개(from parts),파츠 총 제작 리드타임_1000개(from parts),파츠 총 제작 리드타임_3000개(from parts),파츠명,파츠 제작 이동 리드타임(from parts),산출물 필터링_파츠 제작 이동 리드타임,ERP 품목 여부_text
BOXS_PT0434-웰컴페이퍼(커스텀인쇄)_화이트+옵셋풀컬러_400-1,,F1,BoXtand 슬리브박스,,BoXtand 슬리브박스,주식회사 베러웨이시스템즈,Package Parts,산출물,4000,570,680,435,390,333,319,319,319,319,,문제호,F,1,장,주식회사 베러웨이시스템즈,김영준,3,3,3,5,7,2,2,2,4,6,PT0434-웰컴페이퍼(커스텀인쇄)_화이트+옵셋풀컬러_400-1,1,1,False
BOXS_PT0435-매뉴얼(전용)_블랙_100-1,,D1,BoXtand 슬리브박스,,BoXtand 슬리브박스,서울디지털인쇄협동조합,Package Parts,산출물,,400,400,370,350,320,260,290,220,0,,정승윤,D,1,장,서울디지털인쇄협동조합,육승미,5,5,5,7,9,4,4,4,6,8,PT0435-매뉴얼(전용)_블랙_100-1,1,1,False
BOXS_PT0436-슬리브(커스텀인쇄)_화이트+옵셋지정색_400-1[골지트레이박스],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Package Parts,옵션,,,,,,,,,,0,,문제호,A,1,개,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0436-슬리브(커스텀인쇄)_화이트+옵셋지정색_400-1,,0,False
BOXS_PT0437-웰컴페이퍼(커스텀인쇄)_반투명+블랙인쇄_400-1,,G1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Package Parts,산출물,,680,680,250,100,90,90,90,90,90,,문제호,G,1,장,(주)청산인쇄,육승미,2,4,4,7,9,1,3,3,6,8,PT0437-웰컴페이퍼(커스텀인쇄)_반투명+블랙인쇄_400-1,1,1,False
BOXS_PT0438-골지트레이박스_블랙_100-1,⭕재고⭕,S1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Package Parts,산출물,,,,,,4326,4326,4326,4326,4326,,박형천,S,1,개,,,0,0,0,0,0,0,0,,0,0,PT0438-골지트레이박스_블랙_100-1,,,True
BOXS_PT0439-스펀지패드_블랙_100-2[골지트레이박스],,B1,BoXtand 슬리브박스,,BoXtand 슬리브박스,주식회사 기억니은 (구. 화영),Package Parts,산출물,,0,0,0,0,0,0,0,0,0,,박형천 ,B,1,개,대명스폰지,,13,13,13,16,18,9,9,9,12,14,PT0439-스펀지패드_블랙_100-2,1,1,False
BOXS_PT0440-페이퍼봉투(전용)_블랙_100-1[매뉴얼],,E1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Package Parts,산출물,,0,0,0,0,0,0,0,0,0,,문제호,E,1,,(주)청산인쇄,육승미,8,8,8,10,12,7,7,7,9,11,PT0440-페이퍼봉투(전용)_블랙_100-1,1,1,False
BOXS_PT0441-슬리브(커스텀인쇄)_화이트+옵셋풀컬러_400-1[골지트레이박스],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Package Parts,옵션,,,,,,,,,,0,,문제호,A,1,개,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0441-슬리브(커스텀인쇄)_화이트+옵셋풀컬러_400-1,,0,False
BOXS_PT0442-지지대(커스텀사이즈)_블랙[골지트레이박스],,C1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Package Parts,산출물,,,,,,,,,,0,,문제호,C,1,세트,(주)청산인쇄,육승미,6,6,6,8,10,5,5,5,7,9,PT0442-지지대(커스텀사이즈)_블랙,1,1,False
BOXS_PT1863-공박(양각)_50x50_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1863-공박(양각)_50x50_청산인쇄,,0,False
BOXS_PT1882-공박(양각)_100x100_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1882-공박(양각)_100x100_청산인쇄,,0,False
BOXS_PT1892-공박(양각)_150x200_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1892-공박(양각)_150x200_청산인쇄,,0,False
BOXS_PT1898-공박(양각)_250x250_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1898-공박(양각)_250x250_청산인쇄,,0,False
BOXS_PT1899-공박(양각)_250x350_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1899-공박(양각)_250x350_청산인쇄,,0,False
BOXS_PT1901-공박(양각)_500x500_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1901-공박(양각)_500x500_청산인쇄,,0,False
BOXS_PT1915-색박(음각)_50x50_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1915-색박(음각)_50x50_청산인쇄,,0,False
BOXS_PT1938-색박(음각)_50x100_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1938-색박(음각)_50x100_청산인쇄,,0,False
BOXS_PT1955-색박(음각)_100x100_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1955-색박(음각)_100x100_청산인쇄,,0,False
BOXS_PT1976-색박(음각)_150x200_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1976-색박(음각)_150x200_청산인쇄,,0,False
BOXS_PT1989-색박(음각)_250x250_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1989-색박(음각)_250x250_청산인쇄,,0,False
BOXS_PT1997-색박(음각)_250x350_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1997-색박(음각)_250x350_청산인쇄,,0,False
BOXS_PT2004-색박(음각)_250x500_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT2004-색박(음각)_250x500_청산인쇄,,0,False
BOXS_PT2008-색박(음각)_500x500_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT2008-색박(음각)_500x500_청산인쇄,,0,False
BOXS_PT2010-스코딕스_30x30_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,1,1,1,1,1,1,1,1,1,1,PT2010-스코딕스_30x30_청산인쇄,,0,False
BOXS_PT2011-스코딕스_50x50_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,1,1,1,1,1,1,1,1,1,1,PT2011-스코딕스_50x50_청산인쇄,,0,False
BOXS_PT2036-스코딕스_500x200_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,1,1,1,1,1,1,1,1,1,1,PT2036-스코딕스_500x200_청산인쇄,,0,False
BOXS_PT2039-스코딕스_250x250_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,1,1,1,1,1,1,1,1,1,1,PT2039-스코딕스_250x250_청산인쇄,,0,False
BOXS_PT2042-스코딕스_130x200_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,1,1,1,1,1,1,1,1,1,1,PT2042-스코딕스_130x200_청산인쇄,,0,False
BOXS_PT2047-스코딕스_80x180_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,1,1,1,1,1,1,1,1,1,1,PT2047-스코딕스_80x180_청산인쇄,,0,False
BOXS_PT2051-공박(양각)_50x100_청산인쇄[슬리브],,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,문제호,A,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT2051-공박(양각)_50x100_청산인쇄,,0,False
BOXS_PT2478-BoXtand슬리브박스_슬리브_추상적산출물,,A1,BoXtand 슬리브박스,,BoXtand 슬리브박스,(주)청산인쇄,Phantom Parts,산출물,,,,,,,,,,,,,A,1,개,(주)청산인쇄,육승미,12,12,12,15,17,11,11,11,14,16,PT2478-BoXtand슬리브박스_슬리브_추상적산출물,1,1,False
BFSB_,,A1,BrandFit 커스텀 쇼핑백,,BrandFit 커스텀 쇼핑백,,,옵션,,,,,,,,,,,,,A,1,,주식회사 베러웨이시스템즈,김영준,0,0,0,0,0,,,,,,,,0,False
BFSB_,,A1,BrandFit 커스텀 쇼핑백,,BrandFit 커스텀 쇼핑백,,,옵션,,,,,,,,,,,,,A,1,,주식회사 베러웨이시스템즈,김영준,0,0,0,0,0,,,,,,,,0,False
BFSB_,,A1,BrandFit 커스텀 쇼핑백,,BrandFit 커스텀 쇼핑백,,,옵션,,,,,,,,,,,,,A,1,,주식회사 베러웨이시스템즈,김영준,0,0,0,0,0,,,,,,,,0,False
BFSB_PT4250-브랜드핏쇼핑백(XS)_화이트+디지털풀컬러,,A1,BrandFit 커스텀 쇼핑백,,BrandFit 커스텀 쇼핑백,주식회사 베러웨이시스템즈,Product Parts,옵션,57519,2158,2363,1805,1489,1170,1150,1153,1147,1165,,,A,1,,주식회사 베러웨이시스템즈,김영준,0,0,0,0,0,0,0,,0,0,PT4250-브랜드핏쇼핑백(XS)_화이트+디지털풀컬러,,0,True
BFSB_PT4252-브랜드핏쇼핑백(S)_화이트+디지털풀컬러,,A1,BrandFit 커스텀 쇼핑백,,BrandFit 커스텀 쇼핑백,주식회사 베러웨이시스템즈,Product Parts,옵션,61030,2211,2437,1847,1531,1191,1171,1174,1168,1166,,,A,1,,주식회사 베러웨이시스템즈,김영준,0,0,0,0,0,0,0,,0,0,PT4252-브랜드핏쇼핑백(S)_화이트+디지털풀컬러,,0,True
BFSB_PT4253-브랜드핏쇼핑백(M)_화이트+디지털풀컬러,,A1,BrandFit 커스텀 쇼핑백,,BrandFit 커스텀 쇼핑백,주식회사 베러웨이시스템즈,Product Parts,옵션,66280,2473,2689,2057,1709,1359,1339,1342,1336,1334,,,A,1,,주식회사 베러웨이시스템즈,김영준,0,0,0,0,0,0,0,,0,0,PT4253-브랜드핏쇼핑백(M)_화이트+디지털풀컬러,,0,True
BFSB_PT4254-브랜드핏쇼핑백(L)_화이트+디지털풀컬러,,A1,BrandFit 커스텀 쇼핑백,,BrandFit 커스텀 쇼핑백,주식회사 베러웨이시스템즈,Product Parts,옵션,67330,2526,2762,2099,1846,1369,1349,1352,1347,1345,,,A,1,,주식회사 베러웨이시스템즈,김영준,0,0,0,0,0,0,0,,0,0,PT4254-브랜드핏쇼핑백(L)_화이트+디지털풀컬러,,0,True
BFSB_PT4255-브랜드핏쇼핑백(XL)_화이트+디지털풀컬러,,A1,BrandFit 커스텀 쇼핑백,,BrandFit 커스텀 쇼핑백,주식회사 베러웨이시스템즈,Product Parts,옵션,68590,2568,3114,2183,1909,1495,1475,1478,1473,1471,,,A,1,,주식회사 베러웨이시스템즈,김영준,0,0,0,0,0,0,0,,0,0,PT4255-브랜드핏쇼핑백(XL)_화이트+디지털풀컬러,,0,True
BFSB_PT4257-브랜드핏쇼핑백손잡이_화이트,,A1,BrandFit 커스텀 쇼핑백,,BrandFit 커스텀 쇼핑백,주식회사 베러웨이시스템즈,Product Parts,옵션,0,0,0,0,0,0,0,0,0,0,,,A,1,,주식회사 베러웨이시스템즈,김영준,0,0,0,0,0,0,0,,0,0,PT4257-브랜드핏쇼핑백손잡이_화이트,,0,False
BFSB_PT4258-브랜드핏쇼핑백손잡이_블랙,,A1,BrandFit 커스텀 쇼핑백,,BrandFit 커스텀 쇼핑백,주식회사 베러웨이시스템즈,Product Parts,옵션,0,0,0,0,0,0,0,0,0,0,,,A,1,,주식회사 베러웨이시스템즈,김영준,0,0,0,0,0,0,0,,0,0,PT4258-브랜드핏쇼핑백손잡이_블랙,,0,False
BFSB_PT4275-브랜드핏쇼핑백_추상적산출물,,A1,BrandFit 커스텀 쇼핑백,,BrandFit 커스텀 쇼핑백,주식회사 베러웨이시스템즈,Phantom Parts,산출물,,,,,,,,,,,,,A,1,,주식회사 베러웨이시스템즈,김영준,11,11,13,15,1012,10,10,12,14,1011,PT4275-브랜드핏쇼핑백_추상적산출물,1,1,False
BFSB_PT4279-조립산출물_BrandFit커스텀쇼핑백,,,BrandFit 커스텀 쇼핑백,,BrandFit 커스텀 쇼핑백,,Phantom Parts,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT4279-조립산출물_BrandFit커스텀쇼핑백,,0,False
BYCT_,,,BringYourCup,,BringYourCup,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,0,False
BYCT_PT0002-레이저각인_BringYourCup_한주텀블러[브링유어컵텀블러_바디],,,BringYourCup,,BringYourCup,강천FNT,Printing Parts,,,0,0,0,0,0,0,0,0,0,,안다정,,,,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0002-레이저각인_BringYourCup_한주텀블러,,0,False
BYCT_PT0003-실크_BringYourCup_한주텀블러[브링유어컵텀블러_바디],,,BringYourCup,,BringYourCup,강천FNT,Printing Parts,,,0,0,0,0,0,0,0,0,0,,권혁인,,,,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0003-실크_BringYourCup_한주텀블러,,0,False
BYCT_PT0038-브링유어컵텀블러_바디_브라운,,,BringYourCup,,BringYourCup,강천FNT,Product Parts,,,0,0,0,0,0,0,0,0,0,,박형천,,,,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0038-브링유어컵텀블러_바디_브라운,,0,False
BYCT_PT0164-단품박스(스탠다드)(브링유어컵)_그레이_000-18,⭕재고⭕,,BringYourCup,,BringYourCup,(주)청산인쇄,Package Parts,,,0,0,0,0,0,0,0,0,0,,박형천,,,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0164-단품박스(스탠다드)(브링유어컵)_그레이_000-18,,0,False
BYCT_PT0171-실크_단면_BringYourCup_한주텀블러[브링유어컵텀블러_바디],,,BringYourCup,,BringYourCup,강천FNT,Printing Parts,,,0,0,0,0,0,0,0,0,0,,안다정,,,,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0171-실크_단면_BringYourCup_한주텀블러,,0,False
BYCT_PT0172-실크_양면_BringYourCup_한주텀블러[브링유어컵텀블러_바디],,,BringYourCup,,BringYourCup,강천FNT,Printing Parts,,,0,0,0,0,0,0,0,0,0,,안다정,,,,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0172-실크_양면_BringYourCup_한주텀블러,,0,False
BYCT_PT0443-브링유어컵텀블러_바디_아이보리,,A1,BringYourCup,,BringYourCup,강천FNT,Product Parts,옵션,61100,6650,7200,6283,6220,6220,6220,6220,6220,6220,,박형천,A,1,개,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0443-브링유어컵텀블러_바디_아이보리,,0,True
BYCT_PT0444-브링유어컵텀블러_바디_메탈,,A1,BringYourCup,,BringYourCup,강천FNT,Product Parts,옵션,,0,0,0,0,0,0,0,0,0,,박형천,A,1,개,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0444-브링유어컵텀블러_바디_메탈,,0,True
BYCT_PT0445-브링유어컵텀블러_리드_블랙,,A1,BringYourCup,,BringYourCup,강천FNT,Product Parts,옵션,0,0,0,0,0,0,0,0,0,0,,박형천,A,1,개,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0445-브링유어컵텀블러_리드_블랙,,0,False
BYCT_PT0446-브링유어컵텀블러_바디_블랙,,A1,BringYourCup,,BringYourCup,강천FNT,Product Parts,옵션,61100,6650,7200,6283,6220,6220,6220,6220,6220,6220,,박형천,A,1,개,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0446-브링유어컵텀블러_바디_블랙,,0,True
BYCT_PT0447-레이저각인_단면_BringYourCup_한주텀블러[브링유어컵텀블러_바디],,A1,BringYourCup,,BringYourCup,강천FNT,Printing Parts,옵션,30000,300,600,300,300,300,300,300,300,300,,안다정,A,1,,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0447-레이저각인_단면_BringYourCup_한주텀블러,,0,False
BYCT_PT0448-레이저각인_양면_BringYourCup_한주텀블러[브링유어컵텀블러_바디],,A1,BringYourCup,,BringYourCup,강천FNT,Printing Parts,옵션,60000,600,1200,600,600,600,600,600,600,600,,안다정,A,1,,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0448-레이저각인_양면_BringYourCup_한주텀블러,,0,False
BYCT_PT0449-실크_단면_BringYourCup_믿음뒤나미스[브링유어컵텀블러_바디],,A1,BringYourCup,,BringYourCup,강천FNT,Printing Parts,옵션,20000,0,400,0,0,0,0,0,0,0,,권혁인,A,1,,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0449-실크_단면_BringYourCup_믿음뒤나미스,,0,False
BYCT_PT0450-실크_양면_BringYourCup_믿음뒤나미스[브링유어컵텀블러_바디],,A1,BringYourCup,,BringYourCup,강천FNT,Printing Parts,옵션,20000,0,400,0,0,0,0,0,0,0,,권혁인,A,1,,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0450-실크_양면_BringYourCup_믿음뒤나미스,,0,False
BYCT_PT0451-샘플(실크)_단면_브링유어컵_믿음뒤나미스[브링유어컵텀블러_바디],,A1,BringYourCup,,BringYourCup,강천FNT,Printing Parts,옵션,20000,,,,,,,,,,,권혁인,A,1,,강천FNT,김영준,6,6,6,6,6,6,6,6,6,6,PT0451-샘플(실크)_단면_브링유어컵_믿음뒤나미스,,0,True
BYCT_PT0452-샘플(레이저각인)_단면_브링유어컵_한주텀블러[브링유어컵텀블러_바디],,A1,BringYourCup,,BringYourCup,강천FNT,Printing Parts,옵션,30000,0,0,0,0,0,0,0,0,0,,안다정,A,1,,강천FNT,김영준,6,6,6,6,6,6,6,6,6,6,PT0452-샘플(레이저각인)_단면_브링유어컵_한주텀블러,,0,True
BYCT_PT0453-단품박스(스탠다드)_웜그레이_000-6,⭕재고⭕,A1,BringYourCup,,BringYourCup,(주)청산인쇄,Package Parts,옵션,442,442,442,442,442,442,442,442,442,442,,박형천 ,A,1,개,강천FNT,김영준,0,0,0,0,0,0,0,,0,0,PT0453-단품박스(스탠다드)_웜그레이_000-6,,0,True
BYCT_PT0454-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-17[스탠다드_단품박스],,C1,BringYourCup,,BringYourCup,서울디지털인쇄협동조합,Package Parts,산출물,17000,170,340,150,130,110,80,90,70,70,,권혁인,C,1,장,서울디지털인쇄협동조합,육승미,3,3,3,5,7,2,2,2,4,6,PT0454-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-17,1,1,True
BYCT_PT0455-단품박스(커스텀인쇄)_화이트+옵셋풀컬러_000-6,,B1,BringYourCup,,BringYourCup,(주)청산인쇄,Package Parts,산출물,,3670,,1890,1500,715,440,495,407,407,,문제호,B,1,개,(주)청산인쇄,육승미,7,7,7,9,11,6,6,6,8,10,PT0455-단품박스(커스텀인쇄)_화이트+옵셋풀컬러_000-6,1,1,True
BYCT_PT2630-샘플(본제작과동일옵션)[브링유어컵텀블러_바디],,,BringYourCup,,BringYourCup,,Printing Parts,옵션,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,,0,0,PT2630-샘플(본제작과동일옵션),,0,True
BYCT_PT2683-브링유어컵텀블러_추상적산출물,,A1,BringYourCup,,BringYourCup,강천FNT,Phantom Parts,산출물,,,,,,,,,,,,,A,1,개,강천FNT,김영준,3,5,5,8,10,2,4,4,7,9,PT2683-브링유어컵텀블러_추상적산출물,1,1,False
BYCT_PT3664-조립산출물_BringYourCup,,,BringYourCup,,BringYourCup,,Phantom Parts,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,PT3664-조립산출물_BringYourCup,,0,False
CMWG_,,,Carry me 와인잔,,Carry me 와인잔,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,0,False
CMWG_PT0453-단품박스(스탠다드)_웜그레이_000-6[캐리미와인잔(1개입)],⭕재고⭕,S1,Carry me 와인잔,,Carry me 와인잔,(주)청산인쇄,Package Parts,산출물,442,442,442,442,442,442,442,442,442,442,,박형천 ,S,1,개,,,0,0,0,0,0,0,0,,0,0,PT0453-단품박스(스탠다드)_웜그레이_000-6,,,True
CMWG_PT0454-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-17[단품박스_100-3],,D1,Carry me 와인잔,,Carry me 와인잔,서울디지털인쇄협동조합,Package Parts,산출물,17000,170,340,150,130,110,80,90,70,70,,권혁인,D,1,장,서울디지털인쇄협동조합,육승미,3,3,3,5,7,2,2,2,4,6,PT0454-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-17,1,1,True
CMWG_PT0455-단품박스(커스텀인쇄)_화이트+옵셋풀컬러_000-6[단품박스_100-3],,B1,Carry me 와인잔,,Carry me 와인잔,(주)청산인쇄,Package Parts,산출물,,3670,,1890,1500,715,440,495,407,407,,문제호,B,1,개,(주)청산인쇄,육승미,7,7,7,9,11,6,6,6,8,10,PT0455-단품박스(커스텀인쇄)_화이트+옵셋풀컬러_000-6,1,1,True
CMWG_PT0456-실크_1개_Carryme와인잔_신명인쇄[캐리미와인잔(1개입)],,A1,Carry me 와인잔,,Carry me 와인잔,신명인쇄,Printing Parts,옵션,,1000,0,1000,1000,1000,1000,1000,1000,1000,,권혁인,A,1,,신명인쇄,김민지,0,0,0,0,0,0,0,,0,0,PT0456-실크_1개_Carryme와인잔_신명인쇄,,0,True
CMWG_PT0457-실크_2개_Carryme와인잔_신명인쇄[캐리미와인잔(2개입)],,A1,Carry me 와인잔,,Carry me 와인잔,신명인쇄,Printing Parts,옵션,106000,2060,4120,2020,2012,2006,2001,2002,2001,2000,,권혁인,A,1,,신명인쇄,김민지,0,0,0,0,0,0,0,,0,0,PT0457-실크_2개_Carryme와인잔_신명인쇄,,0,True
CMWG_PT0458-캐리미와인잔(2개입)_투명,,,Carry me 와인잔,,Carry me 와인잔,보소코리아,Product Parts,,,8813,0,8078,8078,8078,7099,7099,7099,7099,,박형천 ,,,,보소코리아,김하은,0,0,0,0,0,0,0,,0,0,PT0458-캐리미와인잔(2개입)_투명,,0,False
CMWG_PT0459-캐리미와인잔(1개입)_투명,,,Carry me 와인잔,,Carry me 와인잔,보소코리아,Product Parts,,,4406,,4039,4039,4039,3550,3550,3550,3550,,박형천 ,,,,,,0,0,0,0,0,0,0,,0,0,PT0459-캐리미와인잔(1개입)_투명,,0,False
CMWG_PT0484-콘폼[단품박스_100-3],⭕재고⭕,S1,Carry me 와인잔,,Carry me 와인잔,네추럴 폼,Package Parts,산출물,90,90,90,90,90,90,90,90,90,90,,,S,1,개,,,0,0,0,0,0,0,0,,0,0,PT0484-콘폼,,,True
CMWG_PT0898-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-10[단품박스_100-15],,D1,Carry me 와인잔,,Carry me 와인잔,서울디지털인쇄협동조합,Package Parts,산출물,,170,170,150,130,110,80,90,70,70,,권혁인,D,1,장,서울디지털인쇄협동조합,육승미,3,3,3,5,7,2,2,2,4,6,PT0898-사각스티커(커스텀인쇄)_화이트+디지털풀컬러_000-10,1,1,True
CMWG_PT0899-단품박스(커스텀인쇄)_화이트+옵셋풀컬러_100-4[단품박스_100-15],,C1,Carry me 와인잔,,Carry me 와인잔,(주)청산인쇄,Package Parts,산출물,,3670,,1700,1300,715,420,528,340,340,,문제호,C,1,,(주)청산인쇄,육승미,7,7,7,9,11,6,6,6,8,10,PT0899-단품박스(커스텀인쇄)_화이트+옵셋풀컬러_100-4,1,1,True
CMWG_PT1517-단품박스(스탠다드)_웜그레이_100-4[캐리미와인잔(2개입)],⭕재고⭕,S1,Carry me 와인잔,,Carry me 와인잔,(주)청산인쇄,Package Parts,산출물,879,879,879,879,879,879,679,712,625,560,,박형천,S,1,개,,,0,0,0,0,0,0,0,,0,0,PT1517-단품박스(스탠다드)_웜그레이_100-4,,,True
